#CODE;ENGLISH;x;;;
e_jkhalasar;Джогос Нхай;x;;;
e_jkhalasar_adj;Джогос Нхай;x;;;
k_jogos_nhai;Джогос Нхай;x;;;
k_jogos_nhai_adj;Джогос Нхай;x;;;
nomadic_emperor_jogos_nhai;Жахат;x;;;
nomadic_emperor_female_jogos_nhai;Жахати;x;;;
nomadic_emperor_foa_jogos_nhai;Жахат;x;;;
nomadic_emperor_foa_female_jogos_nhai;Жахати;x;;;
nomadic_emperor_title_ruler_consort_jogos_nhai;Жахат;x;;;
nomadic_emperor_title_ruler_consort_female_jogos_nhai;Жахати;x;;;
nomadic_emperor_title_queen_mother_female_jogos_nhai;Ну Жахани;x;;;
nomadic_empire_jogos_nhai;Жахаханок;x;;;
nomadic_empire_of_jogos_nhai;Жахаханок;x;;;
nomadic_title_prince_jogos_nhai;Жахавуа;x;;;
nomadic_title_prince_female_jogos_nhai;Жахачуа;x;;;
nomadic_title_prince_AGOT_jogos_nhai;Жахавуа;x;;;
nomadic_title_prince_AGOT_female_jogos_nhai;Жахачуа;x;;;
nomadic_king_jogos_nhai;Жаха;x;;;
nomadic_king_female_jogos_nhai;Жахи;x;;;
nomadic_king_foa_jogos_nhai;Мой Жаха;x;;;
nomadic_king_foa_female_jogos_nhai;Моя Жахи;x;;;
nomadic_king_title_ruler_consort_jogos_nhai;Жаха;x;;;
nomadic_king_title_ruler_consort_female_jogos_nhai;Жахи;x;;;
nomadic_kingdom_jogos_nhai;Жаханок;x;;;
nomadic_kingdom_of_jogos_nhai;Жаханок;x;;;
nomadic_duke_jogos_nhai;Жаха;x;;;
nomadic_duke_female_jogos_nhai;Жахи;x;;;
nomadic_duke_foa_jogos_nhai;Мой Жаха;x;;;
nomadic_duke_foa_female_jogos_nhai;Моя Жахи;x;;;
nomadic_duke_title_ruler_consort_jogos_nhai;Жаха;x;;;
nomadic_duke_title_ruler_consort_female_jogos_nhai;Жахи;x;;;
nomadic_duchy_jogos_nhai;Жаханок;x;;;
nomadic_duchy_of_jogos_nhai;Жаханок;x;;;
nomadic_count_jogos_nhai;Жаха;x;;;
nomadic_count_female_jogos_nhai;Жахи;x;;;
nomadic_count_foa_jogos_nhai;Мой Жаха;x;;;
nomadic_count_foa_female_jogos_nhai;Моя Жахи;x;;;
nomadic_count_title_ruler_consort_jogos_nhai;Жаха;x;;;
nomadic_count_title_ruler_consort_female_jogos_nhai;Жахи;x;;;
nomadic_county_jogos_nhai;Жаханок;x;;;
nomadic_county_of_jogos_nhai;Жаханок;x;;;
nomadic_baron_jogos_nhai;Жаха;x;;;
nomadic_baron_female_jogos_nhai;Жахи;x;;;
nomadic_baron_foa_jogos_nhai;Мой Жаха;x;;;
nomadic_baron_foa_female_jogos_nhai;Моя Жахи;x;;;
nomadic_baron_title_ruler_consort_jogos_nhai;Жаха;x;;;
nomadic_baron_title_ruler_consort_female_jogos_nhai;Жахи;x;;;
nomadic_barony_jogos_nhai;Жахах;x;;;
nomadic_barony_of_jogos_nhai;Жахах;x;;;
tribal_emperor_jogos_nhai;Жахаттар;x;;;
tribal_emperor_jogos_nhai;Жахаттар;x;;;
tribal_emperor_foa_jogos_nhai;Жахаттар;x;;;
tribal_emperor_foa_female_jogos_nhai;Жахаттар;x;;;
tribal_emperor_title_ruler_consort_jogos_nhai;Жахат;x;;;
tribal_emperor_title_ruler_consort_female_jogos_nhai;Жахати;x;;;
tribal_emperor_title_queen_mother_female_jogos_nhai;Ну Жахачани;x;;;
tribal_empire_jogos_nhai;Великий Жахаханок;x;;;
tribal_empire_of_jogos_nhai;Великий Жахаханок;x;;;
tribal_title_prince_jogos_nhai;Жахавуа;x;;;
tribal_title_prince_female_jogos_nhai;Жахачуа;x;;;
tribal_title_prince_AGOT_jogos_nhai;Жахавуа;x;;;
tribal_title_prince_AGOT_female_jogos_nhai;Жахачуа;x;;;
tribal_king_jogos_nhai;Жахат;x;;;
tribal_king_female_jogos_nhai;Жахати;x;;;
tribal_king_foa_jogos_nhai;Жахат;x;;;
tribal_king_foa_female_jogos_nhai;Жахати;x;;;
tribal_king_title_ruler_consort_jogos_nhai;Жахат;x;;;
tribal_king_title_ruler_consort_female_jogos_nhai;Жахати;x;;;
tribal_king_title_queen_mother_female_jogos_nhai;Ну Жахатани;x;;;
tribal_kingdom_jogos_nhai;Жахаханок;x;;;
tribal_kingdom_of_jogos_nhai;Жахаханок;x;;;
tribal_duke_jogos_nhai;Жаха;x;;;
tribal_duke_female_jogos_nhai;Жахи;x;;;
tribal_duke_foa_jogos_nhai;Мой Жаха;x;;;
tribal_duke_foa_female_jogos_nhai;Моя Жахи;x;;;
tribal_duke_title_ruler_consort_jogos_nhai;Жаха;x;;;
tribal_duke_title_ruler_consort_female_jogos_nhai;Жахи;x;;;
tribal_duchy_jogos_nhai;Жахах;x;;;
tribal_duchy_of_jogos_nhai;Жахах;x;;;
